course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
CECS 491A,Computer Science Senior Project I,3,,,"CECS 343 and ENGR 350 , all with a grade of “C” or better",CECS 328 First course in a two-course capstone design sequence that fulfills integrative learning
CECS 491B,Computer Science Senior Project II,3,,,CECS 491A with a grade of “C” or better and consent of instructor,
CECS 495,Computational Physiology,3,,,E E 381 with a grade of “C” or better,
CECS 496,Computer Science Problem Solving,1,,,CECS 274 with a grade of “C” or better and consent of instructor,
CECS 497,Directed Studies,,,,Consent of instructor,
CECS 519,Theory of Computation,3,,,CECS 528,
CECS 521,Database Architecture,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 524,Advanced Topics in Programming Languages,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 526,Advanced Operating Systems,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 528,Advanced Analysis of Algorithms,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 529,Search Engine Technology,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 530,Advanced Computer Architecture I,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 532,Memory Design and Implementation,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 543,Advanced Software Engineering,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 544,Software Testing and Verification,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only; CECS 543 with a grade of “C” or better",
CECS 545,Software Architecture,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only; CECS 543 with a grade of “C” or better",
CECS 546,Fault Tolerant Computing Systems,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 547,"Software Maintenance, Reengineering and Reuse",3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 550,Pattern Recognition,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 551,Advanced Artificial Intelligence,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 552,Computer Simulation and Modeling,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 553,Machine Vision,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 561,Hardware/Software Co-design,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 570,Concurrent Parallel Programming,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 571,Fundamentals of Semantic Web technologies,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 572,Advanced Computer Networking,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 574,Distributed Computing,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only Theoretical foundations, Models, Distributed Graph Algorithms, Local Algorithms, Leader Election, Consensus, Agreement Protocols, Peer-To-Peer Overlays, Evolving Networks, Mobile Agents",
CECS 575,Object-Oriented Analysis and Design,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 579,Information Security,3,,,"Open to Computer Engineering MS, Computer ScienceMS, and Engineering MS students only",
CECS 590,Selected Topics in Computer Science,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 621,Database Architecture,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 624,Advanced Topics in Programming Languages,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 626,Advanced Operating Systems,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only Theoretical foundations of concepts applied in the design of operating systems",
CECS 628,Advanced Analysis of Algorithms,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 630,Advanced Computer Architecture I,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 643,Advanced Software Engineering,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 644,Software Testing and Verification,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only; CECS 543 with a grade of “C” or better",
CECS 645,Software Architecture,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only; CECS 543 with a grade of “C” or better",
CECS 646,Fault Tolerant Computing Systems,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 647,"Software Maintenance, Reengineering and Reuse",3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 650,Pattern Recognition,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 651,Advanced Artificial Intelligence,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 653,Machine Vision,3,,,"Open to Computer Engineering MS, Computer Science MS and Engineering MS students only",
CECS 670,Concurrent Parallel Programming,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 672,Advanced Computer Networking,3,,,"Open to Computer Engineering MS, Computer Science MS, and Engineering MS students only",
CECS 674,Distributed Computing,3,,,CECS 528 with a grade of “C” or better,
CECS 675,Object-Oriented Analysis and Design,3,,,"Open to Computer Science MS, Computer Engineering MS, or Engineering MS students only",
CECS 690,Selected Topics in Computer Science,3,,,"Open to Computer Engineering MS, Computer Science MS, and Engineering MS students only and consent of instructor",
CECS 697,Directed Research,,,,"Open to Computer Engineering MS, Computer Science MS, or Engineering MS students only",
CECS 698,Thesis or Industrial Project,,,,Advancement to Candidacy,
CEM 200,Concrete Construction,1,,,CEM 125 with a grade of “C” or better,CEM 200L
CEM 200L,Concrete Construction Laboratory,1,,,,CEM 200
CEM 202,Probability and Statistics for Construction Engineering Management,2,,,High School Algebra,
CEM 204,Applied Mechanics-Statics,3,,,MATH 122 and PHYS 100A or PHYS 151 all with a grade of “C” or better,
CEM 206,Trends in Construction Engineering Management,2,,,"C E 101 , CEM 121 and CEM 125 all with a grade of “C” or better",
CEM 225,Residential and Light Commercial Construction Practices and Estimating,3,,,"CEM 121 , CEM 125 with a grade of “C” or better",
CEM 304,Applied Mechanics Strength of Materials,2,,,CEM 204 with a grade of “C” or better,
CEM 315,Construction Safety,2,,,CEM 225 with a grade of “C” or better,
CEM 324,"Commercial, Institutional and Industrial Construction Practices and Estimating",3,,,,"CEM 315 Fundamental of commercial construction, including building layout, shallow and deep foundations, introduction to formwork systems, high strength, heavy and light weigh concrete, framing, flooring, and roofing systems, construction and expansion joints, masonry, and steel construction"
CEM 335,Soil Mechanics Technology,2,,,"CEM 200, CEM 200L, and CEM 304 all with a grade of “C” or better",CEM 335L
CEM 335L,Soil Mechanics Technology Laboratory,1,,,"CEM 200, CEM 200L, and CEM 304 all with a grade of “C” or better",CEM 335
CEM 373,Fundamentals of Alternative Project Delivery,3,,,"CEM 315 General overview of the attributes of all major project delivery systems, procurement methodologies and contracting approaches",
CEM 385,"Mechanical, Electrical, Plumbing Equipment for Buildings",3,,,CEM 324,CEM 324
CEM 405,Construction Management Problem Solving,1,,,Instructor consent,
CEM 409,Directed Studies in Construction Engineering Management,3,,,Senior standing in CEM or consent of instructor,
CEM 415,Job Site Management Problem Solving,1,,,CEM 324 with a grade of “C” or better,
CEM 421,"Construction Planning, Scheduling, and Control",3,,,"C E 406 , CEM 324 all with a grade of “C” or better",
CEM 424,Earthwork and Civil Works Construction Practices,3,,,"CEM 324 , C E 406 all with a grade of “C” or better",
CEM 426,Business and Construction Law,3,,,CEM 324 ; BLAW 220 or BLAW 320 all with a grade of “C” or better,
CEM 429,Advanced Estimating and Bidding,3,,,"CEM 206 , CEM 315 , CEM 324 , and CEM 385 all with a grade of “C” or better",
CEM 432,Facility Administration,3,,,CEM 421 with a grade of “C” or better,
CEM 437,Structural Building Systems,3,,,CEM 304 with a grade of “C” or better,
CEM 473,Principles of Design-Build,3,,,CEM 373,
CEM 476,Heavy Civil Construction Principles and Practices,3,,,,CEM 424 Comprehensive coverage of the construction principles and practices utilized in current heavy civil industry
CEM 481,Sustainability in the Built Environment,3,,,CEM 324 with a grade of “C” or better,CEM 429
CEM 482,Sustainability in Infrastructure Systems,3,,,,CEM 429
CEM 483,Virtual Design and Construction,3,,,CEM 206 with a grade of “C” or better,CEM 421 or CEM 429
CEM 485,CEM Senior Seminar,3,,,CEM 429 with a grade of “C” or better or consent of instructor,
CEM 486,Infrastructure Management,3,,,,CEM 424
CEM 490,Construction Project Management,3,,,"CEM 335 , CEM 335L , CEM 373 , CEM 421, CEM 424 and CEM 429 with a grade of “C” or better",
CH E 100H,Introduction to Chemical Engineering,1,,,Engr Honors Program track I or II,
CH E 200,Chemical Engineering Fundamentals,3,,,"CHEM 111A , MATH 122 , PHYS 151 all with a grade of “C” or better",
CH E 200H,Chemical Engineering Fundamentals,3,,,"CHEM 111A , MATH 122 , PHYS 151 all with a grade of “C” or better",
CH E 210,Computer Methods in Chemical Engineering,3,,,,MATH 123 Beginning programming and techniques of numerical analysis applied to typical problems in chemical engineering
CH E 220,Chemical Engineering Thermodynamics I,3,,,CHEM 111B or CHEM 112B and CH E 200 Applications of the first and second laws of thermodynamics to chemical processes,CHEM 111B or CHEM 112B and CH E 200 Applications of the first and second laws of thermodynamics to chemical processes
CH E 310,Chemical Engineering Thermodynamics II,3,,,"CH E 210 , CH E 220 all with a grade of “C” or better",
CH E 320,Fluids,3,,,"CH E 200 , C E 205 all with a grade of “C” or better",
CH E 330,Separation Processes,3,,,,CH E 310 Material and energy balances around multi-stage mass transfer unit operations
CH E 330H,Separation Processes,3,,,,CH E 310
CH E 340,Environmental Sensors and Measurements,2,,,PHYS 152 or ( E E 210 and E E 210L ) and CH E 200 all with a grade of “C” or better,
CH E 365,Statistics for Chemical Engineers,3,,,CH E 210 and MATH 224 all with a grade of “C” or better,
CH E 415,Occupational and Environmental Safety Engineering and Management,3,,,"CHEM 227 or CHEM 220A or C E 364 , with a grade of “C” or better",
CH E 420,Heat and Mass Transport,3,,,"CH E 220 , CH E 320 all with a grade of “C” or better",
CH E 426,Polymer Science and Engineering,3,,,"CH E 320 , or C E 335 , or MAE 333 all with a grade of “C” or better",
CH E 430,Chemical Reactor Kinetics,3,,,"CH E 310 Mechanism and rate law of chemical reaction, temperature and pressure effects, homogeneous and heterogeneous reactions and application to reactor design, catalysts",
CH E 431,Heterogeneous Catalysts,3,,,CH E 430 with a grade of “C” or better or consent of instructor,
CH E 433,Green Engineering I: Alternative Energy,3,,,( CH E 220 or MAE 330 ) all with a grade of “C” or better,
CH E 434,Waste Valorization and Resource Recovery,3,,,CH E 200 and CH E 220 all with a grade of “C” or better,
CH E 437,Materials Purification Processes,3,,,"CH E 330 , CH E 420 all with a grade of “C” or better or consent of instructor",
CH E 439,Fuel Cell Fundamentals and Theory,3,,,"( CH E 220 and CH E 320 ) or ( C E 335 and MAE 330 ) or CHEM 371A or CHEM 377A , all with a grade of “C” or better Theory of electrochemistry",
CH E 440,Chemical Engineering Laboratory I,2,,,"CH E 320 , CH E 330 , and CH E 365 all with a grade of “C” or better",
CH E 445,Pollution Prevention,3,,,( CH E 220 or MAE 330 ) with a grade of “C” or better,
CH E 446,Industrial Pollution Mitigation and Control,3,,,CH E 200 with a grade of “C” or better,CH E 445
CH E 450,Chemical Engineering Laboratory II,2,,,"CH E 420 , CH E 430 , and CH E 460 Apply fundamental knowledge of heat transfer, chemical separations, process control and chemical kinetics to practical experiments","CH E 420 , CH E 430 , and CH E 460 Apply fundamental knowledge of heat transfer, chemical separations, process control and chemical kinetics to practical experiments"
CH E 455,Environmental Compliance,3,,,( CHEM 227 or CHEM 220A or C E 364 ) with a grade of “C” or better,
CH E 460,Chemical Process Control,3,,,"CH E 420 , CH E 430 , and ( MATH 370A or CH E 480 ) all with a grade of “C” or better",
CH E 461,Chemical Process Automation I: Theory,3,,,,CH E 460
CH E 462,Chemical Process Automation II: System Integration,3,,,"CH E 461 with a grade of “C” or better Analytical instrumentation, chemical sensors, valves, analog data acquisition, process control",
CH E 470,Chemical Engineering Design,4,,,"CH E 330 , CH E 420 , CH E 430 , and C E 406 all with a grade of “C” or better",
CH E 470H,Chemical Engineering Design,4,,,"CH E 330 , CH E 420 and CH E 430 all with a grade of “C” or better",
CH E 471,Fundamentals of Pharmaceutical Processes,3,,,CH E 320 or BME 370 or C E 335 or MAE 333 all with a grade of “C” or better,
CH E 475,Environmental Pollution,3,,,( CHEM 220A or CHEM 227 or C E 364 ) all with a grade of “C” or better,
