course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
FIN 495,Selected Topics in Finance,3,,,Consent of department chair,
FIN 497,Directed Studies in Finance,,,,Consent of department chair,
FIN 499A,Applied Portfolio Management,3,,,For Finance Majors: FIN 350 and consent of Instructor; FIN 400 and/or FIN 450 or their equivalent are recommended but can be taken concurrently,
FIN 499B,Applied Portfolio Management,3,,,"FIN 499A : FIN 350 , FIN 400 , FIN 450 (either or both FIN 400 and FIN 450 may be taken concurrently), and consent of instructor; FIN 499B: FIN 499A and consent of instructor",
FIN 501,Financial Management Concepts,3,,,MBA majors or MS Finance majors only,
FIN 600,Seminar in Business Finance,3,,,FIN 501 and MBA majors or Master of Science in Financial Analytics majors only,
FIN 610,Seminar in Financial Analysis and Reporting,3,,,FIN 501 and MBA majors in Finance specialization or MS Finance only,
FIN 620,Capital Budgeting,3,,,"FIN 501 , FIN 600 and MBA majors only",
FIN 630,Seminar in Financial Forecasting,3,,,"FIN 501 , FIN 600 and MBA majors only",
FIN 640,Seminar in Quantitative Analysis,3,,,"FIN 501 , python programming skills, and Master of Science in Financial Analytics majors only",
FIN 650,Seminar in Investments,3,,,MBA majors in the Finance specialization and MS Finance only,
FIN 660,Seminar in Financial Institutions and Ethics,3,,,FIN 501 and MBA majors in Finance specialization and MS Finance only,
FIN 670,Seminar in Equity Securities and Valuation,3,,,FIN 501 and MBA majors in Finance specialization and MS Finance only,
FIN 675,Entrepreneurial Finance,3,,,"Graduate standing, FIN 501",
FIN 680,Seminar in Derivatives,3,,,FIN 501 and MBA majors in Finance specialization and MS Finance only,
FIN 685,Seminar in Fixed-Income Securities,3,,,"FIN 501 , FIN 600 and MBA majors in Finance specialization and MS Finance only",
FIN 690,Seminar in Economics and International Finance,3,,,"FIN 501 , FIN 600 and major MBA majors in Finance specialization and Master of Science in Financial Analytics",
FIN 691,Seminar in Integrated Financial Management,3,,,MS Finance only,
FIN 695,Selected Topics in Finance,3,,,"FIN 501 , consent of instructor",
FIN 697,Directed Studies in Finance,,,,"FIN 501 , consent of department chair",
FIN 699A,Applied Portfolio Management,3,,,"Graduate business standing; FIN 501 , FIN 600 , FIN 650 ; consent of instructor and department chair",
FIN 699B,Applied Portfolio Management,3,,,FIN 699A,
FMD 152,Quick Sketch for Fashion,1,,,"Pre-Fashion Design, Fashion Design majors and Fashion Design minors only",
FMD 154,Fundamentals of Apparel Production,3,,,"Open to Pre-Fashion Design majors or minors, Fashion Design majors or minors, or Fashion Merchandising majors only",
FMD 251,Fashion Strategies for Consumers,3,,,,"One GE foundation course Apparel selection for professional and personal needs based on design, culture and fashion"
FMD 255,Fashion Industry Ethics and Social Responsibility,3,,,A grade of “C” or better in FMD 155,
FMD 256,Intermediate Apparel Production,3,,,"A grade of “C” or better in FMD 154 , FMD 155 or FMD 251",
FMD 257,Introduction to Apparel Flat Pattern,3,,,"A grade of “C” or better in FMD 152 , FMD 154 , and FMD 155 or FMD 251",
FMD 258,Fashion Merchandising and Design Practicum,3,,,A grade of “C” or better in FMD 155,
FMD 296,Computer Applications for Professionals,3,,,"A grade of “C” or better in FMD 155; Open only to Fashion Merchandising majors/minors, Fashion Design majors/minors, and Textiles minors",
FMD 350,Fashion Forecasting,3,,,A grade of “C” or better in FMD 258 and FMD 296,
FMD 351,Fashion Promotion and Sales,3,,,FMD 155 and FMD 296 with a grade of “C” or better,
FMD 353,Intermediate Textiles,3,,,"A grade of “C” or better in the following: CHEM 100 , CHEM 111A , CHEM 112A or any general chemistry with a lab, and FMD 253",
FMD 354,Apparel Tailoring,3,,,"A grade of “C” or better in FMD 257; Fashion Design majors and minors only; Excludes first-time, first-year students",A grade of “C” or better in FMD 256
FMD 355,Fashion Buying,3,,,A grade of “C” or better in FMD 155 and FMD 258,
FMD 356,Fashion Retail Management,3,,,FMD 355,
FMD 357,Advanced Apparel Flat Pattern,3,,,"A grade of “C” or better in FMD 257; Fashion Design majors and minors only; Excludes first-time, first-year students",A grade of “C” or better in FMD 256
FMD 358,E-Commerce and Social Media in Fashion,3,,,A grade of “C” or better in FMD 155 and Junior standing,
FMD 359,Advanced Computer Applications for Fashion,2,,,"FMD 152 and FMD 296 , with grades of C or better",
FMD 450,Cultural Perspectives of Dress,3,,,GE Foundation requirements; a grade of “C” or better in ANTH 120 or SOC 100 or SOC 142 and upper-division standing,
FMD 451,The Fashion Customer,3,,,A grade of “C” or better in FMD 351,
FMD 452,Apparel Draping,3,,,"A grade of “C” or better in FMD 353 , FMD 357 , and FMD 359",
FMD 454,Experimental Apparel Design,3,,,A grade of “C” or better in FMD 452,
FMD 455,International Fashion Retailing,3,,,A grade of “C” or better in FMD 351 ; senior standing,
FMD 456,Historic Perspectives of Fashion,3,,,A grade of “C” or better in FMD 253 and junior standing,
FMD 457,Global Sourcing for the Fashion Industry,3,,,"Open only to Fashion Merchandising majors, Fashion Design majors, and Textiles minors",
FMD 458,Fashion Product Development,3,,,A grade of “C” or better in FMD 296 and FMD 353 ; senior standing,
FMD 459,Computerized Apparel Flat Pattern,3,,,"A grade of “C” or better in FMD 357 , FMD 359",
FMD 490B,New York Fashion Study Tour,,,,Freshmen are prohibited from enrolling in upper division courses,
FMD 492,Internship in Fashion Merchandising and Design,3,,,Open only to Fashion Merchandising majors and Fashion Design majors,
FMD 497,Directed Studies,,,,"Upper division standing, consent of instructor",
FREN 100A,Elementary French 1 for Spanish Speakers,4,,,Two semesters of college Spanish or 3 years of high school or be native or heritage speaker of Spanish,
FREN 100B,Elementary French 2 for Spanish Speakers,4,,,FREN 100A ; or FREN 101A with 2 semesters of college Spanish or 3 years of high school Spanish; or be heritage or native speakers of Spanish,
FREN 101,Fundamentals of French,6,,,,Any Foundation course
FREN 101A,Elementary French 1,4,,,,Any Foundation course
FREN 101B,Elementary French 2,4,,,,Any Foundation course
FREN 200,Accelerated Intermediate French for Spanish Speakers,6,,,FREN 100B or FREN 101B or 3 years of high school French and 2 years of college Spanish or be native or heritage Spanish speaker,
FREN 201,Accelerated Intermediate French,6,,,"FREN 101 , FREN 100B , or FREN 101B or a minimum of 3 years of high-school French",Any Foundation course
FREN 201A,Intermediate French 1,4,,,"FREN 101B or three years of high school French or equivalent, GE Foundation requirement (or entering competency equivalent to FREN 101B and completion of concurrent enrollment in at least one Foundation course)",
FREN 201B,Intermediate French 2,4,,,"FREN 201A or four years of high school French or equivalent, GE Foundation requirement (or entering competency equivalent to FREN 201A and completion or concurrent enrollment in at lest one Foundation course)",
FREN 214,Intermediate Conversation,3,,,FREN 101B,
FREN 240,Paris Past and Present,3,,,,One GE Foundation course
FREN 312,French Composition in Context,3,,,"FREN 200, 201B or equivalent",
FREN 312A,Advanced French I,3,,,Upper-division standing in French or equivalent,
FREN 312B,Advanced French II,3,,,Upper-division standing in French or equivalent,
FREN 314,Advanced Conversation,3,,,,FREN 312 or FREN 312A and FREN 312B or equivalent
FREN 315,Introduction to Direct Translation French-English,3,,,,FREN 312 or instructor approval
FREN 316,Introduction to Inverse Translation English-French,3,,,FREN 312,
FREN 320,French for the Professions,3,,,,FREN 312 or FREN 312A and FREN 312B or equivalent
FREN 333,Survey of French Literature I,4,,,Upper-division status in French,
FREN 334,Survey of French Literature II,4,,,Upper-division status in French,
FREN 335,Survey of French Literature I,3,,,Upper division standing in French,
FREN 336,Survey of French Literature II,3,,,Upper division standing in French,
FREN 337,Survey of French Lit III,3,,,Upper division standing in French,
FREN 411,Exploring the Text,3,,,FREN 312 or FREN 312A and FREN 312B or equivalent,
FREN 440,Modern French Culture and Society,3,,,Completion of at least 60 units Prerequisites: Score of 11 or higher on the GWAR Placement Examination or completion of the necessary portfolio course that is a prerequisite for a GWAR Writing Intensive Course,
FREN 456,French Cinema,3,,,Completion of GE Foundation courses; upper-division standing,
FREN 460,The Art of Translation,3,,,Upper-division or graduate standing,
FREN 480,Senior Seminar: Self and Society,3,,,"Two 400-level French courses, or consent of instructor",
FREN 494,Internship in French,,,,Consent of instructor and department chair,
FREN 499,Directed Studies,,,,Consent of instructor and department chair,
FREN 560,The Art of Translation,3,,,Upper-division or graduate standing,
FREN 562,Reading French Women Writers,3,,,Consent of instructor,
FREN 571,French Literature of the Renaissance,3,,,Consent of instructor,
FREN 572,French Literature of the Seventeenth Century,3,,,Consent of instructor,
FREN 574,The Age of Enlightenment,3,,,Consent of instructor,
FREN 575,Selected Topics - Seminar in Francophone Literature,3,,,Consent of instructor,
FREN 577,French Literature of the Nineteenth Century,3,,,Consent of instructor,
FREN 579,French Literature of the Twentieth Century,3,,,Consent of instructor,
FREN 580,Self and Society,3,,,"Two 400-level French courses, or consent of instructor",
FREN 599,Directed Studies,,,,Graduate Standing and consent of instructor and department chair,
FREN 604,Selected Topics - Seminar in a Century of French Literature,3,,,Corresponding 400/500-level century survey course or consent of instructor,
FREN 604F,Selected Topics - French Literature Seminar: 19th-20th Century,3,,,Corresponding 400/500-level century survey course or consent of instructor,
FREN 688,Seminar in French Literature or Culture,3,,,Graduate standing in French,
FREN 697,Directed Research,,,,Consent of department chair,
FREN 698,Thesis,3,,,Consent of Graduate Advisor,
FSCI 338,"Food Law, Safety, and Regulation",3,,,A grade of “C” or better in BIOL 201 and ( FSCI 232 or FSCI 332),
FSCI 432,Food Chemistry and Analysis,3,,,"CHEM 227 or CHEM 220B, FSCI 232 or equivalent",
FSCI 435,Food Processing and Preservation,3,,,FSCI 232 or consent of instructor,
FSCI 469,Food Product Development,3,,,"Grade of “C” or better in FSCI 232 , and in FSCI 435",FSCI 432 Industrial concepts and technology as they apply to food product development and formulation
FSCI 492F,Internship in Food Science,3,,,Student must be a Family and Consumer Sciences: Food Science major; have senior standing; have a 2,
FSCI 497,Directed Studies,,,,"Upper division standing, consent of instructor",
FSCI 532,Food Chemistry and Analysis,3,,,"CHEM 227 , FSCI 232 or equivalent",
FSCI 535,Food Processing and Preservation,3,,,FSCI 232 or consent of instructor,
FSCI 590,Selected Topics in Food Science,3,,,Enrollment in a graduate major in the Food Science department; advancement to candidacy; instructor consent,
FSCI 597,Independent Study,,,,A 400-level course in any of the Family and Consumer Sciences disciplines,
GBA 599,Introduction to Data-driven Technologies: A Foundation for Understanding Disruptive Technologies,3,,,MBA Standing,
GBA 600,Sustainability and the Business Organization I,3,,,MBA majors only,
GBA 601,Sustainability and the Business Organization II,3,,,GBA 600,
GBA 685,International Collegiate Business Strategy Competition,3,,,MBA majors only,
GBA 690,Seminar in an MBA International Experience,3,,,"ACCT 610 , FIN 600 , HRM 652 , I S 601 , I S 602 , MGMT 647 , MKTG 661 and MBA majors only",
GBA 692A,Apostle Incubator Program,2,,,Consent of instructor,
GBA 692B,Apostle Incubator Program,1,,,Consent of instructor and must take GBA 692A prior to GBA 692B,
GBA 694,Short-Term Study Abroad,3,,,MBA majors only,
GBA 695,Selected Topics in Business Administration,,,,Consent of department chair,
GBA 698,Thesis,,,,GBA 601,
GBA 699,Integrated Analysis,3,,,"ACCT 610 , FIN 600 , HRM 652 , I S 601 , I S 602 , MGMT 647 , MKTG 661 and MBA majors only",
GEOG 100,World Regional Geography,3,,,,One G
GEOG 141,Physical Geography Laboratory,1,,,Concurrent or prior enrollment in GEOG 140 or GEOG 135 and a course fulfilling the 1C GE requirement,Concurrent or prior enrollment in GEOG 140 or GEOG 135 and a course fulfilling the 1C GE requirement
GEOG 175,"My Neighborhood, Our City",3,,,One GE Foundations course,One GE Foundations course
GEOG 300,Research Design in Geography,3,,,GEOG 200 and GEOG 280,
GEOG 301,The Urban Scene,3,,,GE Foundation requirement or post-baccalaureate standing,
GEOG 304,California,3,,,Completion of the GE Foundation and one or more Explorations courses and upper division standing; or post-baccalaureate standing,
GEOG 306,United States and Canada,3,,,GE Foundation requirement or post-baccalaureate standing,
GEOG 309,The Middle East and North Africa,3,,,Upper division standing,
GEOG 313,Southeast Asia,3,,,Completion of GE Foundation courses,
GEOG 314,South Asia,3,,,Completion of GE Foundation courses,
GEOG 315,East Asia,3,,,Completion of GE Foundation courses Prerequisites: GWAR portfolio course or score of 11 or higher on the GWAR Placement Exam,
GEOG 316,Europe,3,,,Upper-division standing; Completion of GE Foundation courses,
GEOG 318,Russia and Its Neighbors,3,,,"Completion of at least 60 units, completion of the entire GE Foundation, and completion of at least one GE Course from the Explorations stage Systematic and regional study of the physical, economic and cultural geography of the countries of the former Soviet Union",
